"Turbine_ID","Previous_Over_current_Trips","Lubrication_Type","New_Seal","Planned_shutdowns","Average_RPM","Asset_Age_Score","Average_Vibration_Score","Torque_rating","Bearing_Weight_Score","Insulation_Rating","Fatigue_Score","Asset_Failure","Inspection_in_last_6 Months","Minor_Component_Failure_Last_6_months","Major_Component _Failure_Last_6_months","Proactive_Part_Replacement_Last_6_months","Inspection_Last_3_months","Proactive_Asset_Replacement_Last_3 months"
"1608","0","0","2","4","6680","199","563","8","181","141","0.0","0","0","0","0","0","2","0"
"1648","0","0","0","2","4034","2","56","2","0","52","0.0","0","0","0","0","0","0","0"
"1753","6","0","5","9","11545","1195","1285","14","645","190","33.674916","1","0","0","0","0","0","0"
"202","0","4","1","3","2185","81","363","4","0","63","0.0","0","0","0","0","0","0","0"
"2442","0","0","4","4","1951","157","236","8","36","21","1.0","0","0","0","0","0","0","0"
"248","5","1","1","9","7745","378","912","12","22","170","16.124515","1","0","0","1","0","1","0"
"3128","1","1","0","0","6571","41","254","0","10","146","3.0","0","0","0","0","0","0","0"
"3161","0","0","0","4","4077","381","658","4","107","65","19.416488","1","0","0","0","0","0","0"
"3255","1","4","1","7","9429","6","670","8","3","174","2.44949","1","0","0","0","0","0","0"
"327","2","0","1","2","3626","445","557","3","44","57","15.84298","1","0","0","0","0","0","0"
"3307","0","0","0","0","1044","0","0","0","0","14","0.0","0","0","0","0","0","0","0"
"484","1","0","0","0","1431","99","156","0","23","26","8.124038","0","0","0","0","0","0","0"
"825","2","0","0","0","3834","72","483","0","22","52","7.071068","0","0","0","0","0","0","0"
"96","0","0","0","0","863","0","82","0","0","13","0.0","0","0","0","0","0","0","0"
"1322","1","0","0","0","1792","119","137","1","12","38","2.0","0","0","1","0","0","0","0"
"1454","0","0","0","0","1611","0","87","0","0","44","0.0","0","0","0","0","0","0","0"
"1610","1","0","3","3","3357","91","176","7","30","70","0.0","1","0","0","1","0","0","0"
"1733","1","2","0","0","4737","1","411","0","9","94","0.0","0","0","0","0","0","0","0"
"2209","0","0","0","0","1472","32","42","0","31","24","1.0","0","0","0","0","0","0","0"
"221","0","0","1","2","3350","0","415","3","31","78","0.0","0","0","0","0","0","0","0"
"2210","0","0","0","0","1866","88","145","0","50","26","0.0","1","0","0","0","0","0","0"
"2277","0","0","0","0","5530","0","2","0","0","0","0.0","0","0","0","0","0","0","0"
"2601","0","0","0","0","3444","0","304","0","3","66","0.0","0","0","0","0","0","0","0"
"2979","4","2","3","13","6125","473","927","26","31","116","20.880613","1","0","2","2","0","1","0"
"320","2","0","6","14","6296","865","985","27","36","94","28.982753","1","0","1","1","0","2","0"
"3347","0","0","1","2","3354","72","305","3","35","59","0.0","0","0","0","0","0","0","0"
"3350","7","0","2","6","5843","292","672","8","132","120","0.0","1","1","0","0","0","0","0"
"3618","0","0","1","4","2470","3","109","5","0","43","0.0","0","0","0","0","0","0","0"
"3619","0","0","0","0","4045","0","59","0","0","10","0.0","0","0","0","0","0","0","0"
"610","0","0","3","3","2262","114","216","6","31","36","0.0","1","0","0","0","0","0","0"
"804","1","1","0","2","2261","173","416","3","60","43","10.0","0","0","1","0","0","0","0"
"1030","1","0","1","2","4184","223","292","3","56","70","13.228757","0","0","0","0","0","0","0"
"1071","4","2","3","8","5476","418","620","11","156","108","17.406895","1","0","0","0","0","0","0"
"1607","0","0","1","1","7118","278","664","2","198","153","0.0","0","0","0","0","0","0","0"
"1898","0","0","0","1","5382","75","185","1","29","101","0.0","0","0","0","0","0","0","0"
"2091","0","0","0","0","853","30","42","0","6","14","1.414214","0","0","0","0","0","0","0"
"2638","0","0","0","0","9","12","14","0","7","0","0.0","0","0","0","0","0","0","0"
"2741","0","0","0","0","7852","0","4","0","0","1","0.0","0","0","0","0","0","0","0"
"300","1","0","1","1","6190","283","700","2","34","109","15.491933","1","0","0","0","0","0","0"
"3372","0","0","0","0","869","0","25","0","0","9","0.0","0","0","0","0","0","0","0"
"3393","5","0","2","3","5769","562","867","5","157","88","18.681542","1","0","0","0","0","0","0"
"3558","0","0","2","3","595","31","49","5","21","8","0.0","0","0","0","0","0","0","0"
"3633","0","0","4","8","6064","365","547","12","101","99","0.0","0","0","0","0","0","0","0"
"43","0","0","1","2","3363","78","304","3","26","62","0.0","0","0","0","0","0","0","0"
"503","0","0","0","0","1154","24","103","0","1","19","0.0","1","0","0","0","0","0","0"
"633","0","0","1","1","1079","0","9","2","0","9","0.0","0","0","0","0","0","0","0"
"873","0","0","0","0","1055","26","221","0","4","25","0.0","0","0","0","0","0","0","0"
"897","0","0","1","3","3287","226","517","4","40","45","1.0","0","0","0","0","0","0","0"
"1152","0","0","1","0","233","4","9","1","0","5","0.0","0","0","0","0","0","0","0"
"1505","0","0","1","3","6978","143","442","4","21","91","2.645751","1","0","0","0","0","0","0"
"1592","0","0","1","2","4145","414","508","3","148","61","0.0","0","0","0","0","0","0","0"
"1861","3","0","0","0","6283","339","728","0","178","225","0.0","0","0","0","0","0","0","0"
"1981","0","0","0","0","3762","15","79","0","0","31","0.0","0","0","0","0","0","0","0"
"2048","0","0","0","0","340","22","42","0","0","5","0.0","0","0","0","0","0","0","0"
"2479","2","2","0","0","3519","103","338","0","27","61","1.0","0","0","0","0","0","0","0"
"273","1","0","4","3","6662","367","670","8","45","141","16.340135","0","0","0","0","0","1","0"
"2847","0","15","5","5","7510","181","374","13","111","133","7.874008","1","0","1","1","0","1","0"
"2856","0","0","0","0","1824","153","267","0","90","21","2.44949","0","0","0","0","0","0","0"
"2866","0","0","0","0","3696","114","281","0","56","61","1.0","1","0","0","0","0","0","0"
"3068","0","0","0","0","5012","0","527","0","0","66","0.0","0","0","0","0","0","0","0"
"3149","1","0","0","0","1379","68","83","0","14","8","7.211103","1","0","0","0","0","0","0"
"3196","0","0","1","1","2846","371","530","2","192","48","0.0","0","0","0","0","0","0","0"
"3296","1","0","1","1","3455","206","392","2","60","60","6.403124","1","0","0","0","0","0","0"
"3389","0","0","0","0","4663","115","317","0","27","70","8.485281","1","0","0","0","0","0","0"
"3600","0","0","0","0","2642","43","172","0","0","36","0.0","0","0","0","0","0","0","0"
"3624","0","0","0","1","3032","61","207","1","0","60","0.0","1","0","0","0","0","0","0"
"401","0","0","0","2","2097","34","171","2","5","12","1.0","0","0","0","0","0","0","0"
"421","1","0","0","3","4837","350","374","3","30","60","8.717798","0","0","0","0","0","0","0"
"5","0","0","0","1","6195","159","672","1","66","144","0.0","0","0","0","0","0","0","0"
"1022","0","0","0","0","390","7","29","0","0","13","0.0","0","0","0","0","0","0","0"
"1082","1","0","0","1","5713","0","378","1","23","99","0.0","1","0","0","0","0","0","0"
"1307","1","0","1","2","3107","75","361","6","29","34","0.0","0","0","0","2","0","1","0"
"1576","1","0","1","1","5089","12","229","2","6","97","1.414214","0","0","0","0","0","0","0"
"163","0","0","0","2","3566","0","187","2","17","45","0.0","1","0","0","0","0","0","0"
"1782","0","0","1","1","2903","143","597","2","56","76","0.0","0","0","0","0","0","0","0"
"1940","0","0","0","0","1760","59","337","0","24","37","0.0","0","0","0","0","0","0","0"
"2123","0","0","0","0","884","19","86","0","6","17","0.0","0","0","0","0","0","0","0"
"2174","0","0","0","0","5918","72","232","0","40","65","1.732051","0","0","0","0","0","0","0"
"2183","0","0","0","0","4012","0","268","0","0","85","0.0","0","0","0","0","0","0","0"
"2336","0","0","1","1","2307","67","602","2","58","43","0.0","0","0","0","0","0","0","0"
"2463","0","3","1","2","1389","30","142","3","0","22","0.0","0","0","0","0","0","0","0"
"2626","0","0","1","2","3624","33","148","3","0","30","0.0","0","0","0","0","0","0","0"
"2660","0","0","0","0","573","0","22","0","0","5","0.0","0","0","0","0","0","0","0"
"2731","1","0","5","8","7800","356","782","13","243","71","10.535654","1","0","0","0","0","0","0"
"2737","0","0","0","0","0","0","2","0","0","0","0.0","0","0","0","0","0","0","0"
"2779","0","0","0","0","855","4","15","0","0","3","0.0","0","0","0","0","0","0","0"
"2845","0","0","1","1","4059","165","311","2","165","85","0.0","0","0","0","0","0","0","0"
"2947","1","0","0","3","4810","392","499","3","241","48","19.748418","1","0","0","0","0","0","0"
"3036","3","0","2","3","4974","368","533","5","64","80","17.888544","1","0","0","0","0","0","0"
"31","0","0","0","0","598","0","2","0","0","7","0.0","0","0","0","0","0","0","0"
"3117","0","0","2","4","5003","585","810","6","169","85","19.723083","1","0","0","0","0","0","0"
"3172","4","0","1","10","4308","448","628","11","112","65","21.0","1","0","0","0","0","0","0"
"3194","2","0","2","8","4109","488","616","10","240","66","12.529964","1","0","0","0","0","0","0"
"797","0","0","0","0","2699","18","123","0","2","7","0.0","0","0","0","0","0","0","0"
"815","0","0","0","0","0","0","10","0","0","0","0.0","0","0","0","0","0","0","0"
"100","0","0","1","0","809","36","67","1","0","15","0.0","0","0","0","0","0","0","0"
"1106","1","0","1","1","4195","184","475","2","9","89","12.529964","1","0","0","0","0","0","0"
"1697","0","2","4","5","3958","276","417","9","139","85","1.0","1","0","0","0","0","0","0"
"2206","0","0","0","0","1787","63","110","0","38","30","1.732051","0","0","0","0","0","0","0"
"2337","0","0","1","1","2520","205","353","2","134","40","0.0","0","0","0","0","0","0","0"
"2351","0","0","0","1","2461","6","268","1","2","70","0.0","0","0","0","0","0","0","0"
"2646","0","0","0","0","1311","49","118","0","0","30","0.0","0","0","0","0","0","0","0"
"2705","0","0","0","0","7058","549","800","0","138","122","0.0","0","0","0","0","0","0","0"
"2775","0","0","0","0","7187","6","464","0","0","199","0.0","0","0","0","0","0","0","0"
"2841","0","0","1","0","2025","55","271","1","19","44","0.0","0","0","0","0","0","0","0"
"2902","2","0","0","6","5071","773","1053","19","194","74","24.33105","1","0","9","1","0","0","0"
"908","0","0","1","0","0","0","11","1","0","0","0.0","0","0","0","0","0","0","0"
"1079","0","0","3","3","3270","213","446","6","49","73","0.0","0","0","0","0","0","0","0"
"1254","0","1","1","6","4183","173","297","8","60","57","0.0","0","0","0","0","0","1","0"
"1383","0","0","0","0","1450","0","155","0","0","28","0.0","0","0","0","0","0","0","0"
"1616","0","0","3","3","4345","46","262","6","14","83","13.56466","0","0","0","0","0","0","0"
"1749","0","0","2","3","9817","339","940","5","193","158","15.937377","1","0","0","0","0","0","0"
"1874","0","0","1","3","2874","45","199","4","32","45","2.828427","0","0","0","0","0","0","0"
"1901","0","1","0","0","2285","87","214","0","0","47","0.0","1","0","0","0","0","0","0"
"2098","0","0","1","3","1844","71","648","4","37","33","2.44949","0","0","0","0","0","0","0"
"2118","3","0","4","10","5061","153","392","14","104","75","0.0","0","0","0","0","0","0","0"
"2426","0","0","0","0","4199","0","41","0","4","15","0.0","0","0","0","0","0","0","0"
"2437","5","0","1","1","12335","411","531","2","83","151","12.083046","1","0","0","0","0","0","0"
"2554","0","0","0","0","14298","0","105","0","0","18","0.0","0","0","0","0","0","0","0"
"2571","1","0","1","1","2470","23","152","2","0","54","0.0","0","0","0","0","0","0","0"
"2603","0","0","0","0","7807","2","482","0","0","100","0.0","0","0","0","0","0","0","0"
"2831","0","0","1","1","709","0","87","2","0","16","0.0","0","0","0","0","0","0","0"
"3224","0","0","1","3","4275","592","622","5","592","71","0.0","0","0","0","1","0","0","0"
"3285","0","0","0","0","825","0","14","0","5","9","0.0","0","0","0","0","0","0","0"
"3340","2","1","0","0","2912","0","315","0","4","32","0.0","1","0","0","0","0","0","0"
"912","0","0","2","2","6438","167","360","7","37","109","0.0","0","0","0","1","0","2","0"
"1568","1","0","0","1","3518","386","764","1","166","59","11.532563","0","0","0","0","0","0","0"
"18","0","2","0","0","2472","0","38","0","0","36","0.0","0","0","0","0","0","0","0"
"1978","0","0","0","0","3938","27","149","0","4","78","0.0","0","0","0","0","0","0","0"
"2251","0","0","1","0","1738","9","238","1","0","32","0.0","0","0","0","0","0","0","0"
"2258","0","0","0","0","2952","0","250","1","0","56","0.0","0","0","1","0","0","0","0"
"2552","0","1","0","2","8078","66","368","2","0","113","0.0","0","0","0","0","0","0","0"
"3114","4","0","3","5","6819","641","864","11","91","103","24.596748","1","0","1","2","0","0","0"
"3125","1","0","0","0","3947","279","360","0","51","51","1.414214","0","0","0","0","0","0","0"
"3243","0","0","0","0","3200","42","97","0","13","54","0.0","0","0","0","0","0","0","0"
"3309","4","0","1","1","6342","387","748","2","103","131","15.937377","0","0","0","0","0","0","0"
"3523","0","0","1","1","3541","56","300","2","37","43","0.0","0","0","0","0","0","0","0"
"359","0","0","0","0","960","60","80","0","11","7","0.0","0","0","0","0","0","0","0"
"481","2","0","0","0","2877","42","317","0","41","52","3.0","1","0","0","0","0","0","0"
"523","0","0","1","2","3560","139","464","3","27","67","9.219544","0","0","0","0","0","0","0"
"1052","0","0","0","1","6865","208","473","1","60","163","0.0","0","0","0","0","0","0","0"
"1250","0","0","0","0","6478","308","482","0","103","111","0.0","0","0","0","0","0","0","0"
"1473","0","0","1","2","3551","411","541","3","191","57","0.0","0","0","0","0","0","0","0"
"1630","0","0","0","0","1634","80","115","0","45","19","0.0","0","0","0","0","0","0","0"
"1974","0","0","0","0","4195","79","323","0","25","72","0.0","0","0","0","0","0","0","0"
"2099","0","0","2","5","2854","259","579","7","131","81","0.0","0","0","0","0","0","0","0"
"2322","0","0","1","3","1595","0","128","4","0","30","0.0","0","0","0","0","0","0","0"
"2448","0","0","1","1","2373","0","41","3","0","21","0.0","0","0","0","0","0","1","0"
"3027","0","0","1","1","4185","572","690","2","61","72","23.853721","1","0","0","0","0","0","0"
"3134","3","0","3","10","3589","233","424","13","175","51","12.727922","1","0","0","0","0","0","0"
"3221","0","0","2","2","5431","648","919","4","653","129","0.0","1","1","0","0","0","0","0"
"3338","0","0","0","0","257","0","9","0","1","2","0.0","0","0","0","0","0","0","0"
"3444","1","0","3","3","4573","459","816","6","268","55","18.138357","1","0","0","0","0","0","0"
"476","7","0","0","2","3717","470","655","5","72","61","19.748418","1","0","0","0","0","3","0"
"617","0","0","1","4","4094","120","478","5","9","65","8.3666","1","0","0","0","0","0","0"
"70","0","0","0","1","2469","0","282","1","30","38","0.0","0","0","0","0","0","0","0"
"1016","0","0","0","5","6083","0","347","5","0","66","0.0","1","0","0","0","0","0","0"
"1354","0","0","0","0","6191","313","516","0","3","132","16.217275","1","0","0","0","0","0","0"
"1520","10","0","8","12","8114","382","896","24","37","153","16.155494","1","0","0","1","1","3","1"
"1659","0","0","0","1","6676","734","1032","1","177","146","20.371549","0","0","0","0","0","0","0"
"174","0","0","0","0","765","6","22","0","1","9","1.0","0","0","0","0","0","0","0"
"1829","0","0","0","0","2734","1","54","0","0","25","0.0","0","0","0","0","0","0","0"
"206","2","0","0","0","2713","248","270","0","27","59","11.489125","1","0","0","0","0","0","0"
"2077","0","0","0","3","3724","119","590","4","21","64","0.0","0","0","0","0","0","1","0"
"2300","0","0","0","1","4910","38","72","1","0","26","0.0","0","0","0","0","0","0","0"
"2438","4","0","2","2","12335","411","531","4","83","151","12.083046","1","0","0","0","0","0","0"
"2444","3","0","1","4","15089","839","946","5","66","198","24.779023","1","0","0","0","0","0","0"
"2766","0","0","0","0","450","9","45","0","0","9","0.0","0","0","0","0","0","0","0"
"2798","0","0","1","5","8945","0","617","6","0","261","0.0","0","0","0","0","0","0","0"
"2826","0","0","0","0","747","6","46","0","0","13","1.0","0","0","0","0","0","0","0"
"3113","0","0","0","0","3529","209","338","0","11","67","14.628739","0","0","0","0","0","0","0"
"3282","0","0","1","1","1985","20","471","2","3","46","1.0","0","0","0","0","0","0","0"
"619","0","0","0","0","4507","321","656","0","19","99","4.0","0","0","0","0","0","0","0"
"733","3","0","0","8","9984","765","949","9","10","157","22.627417","1","0","0","1","0","0","0"
"745","0","0","0","0","4657","312","773","0","78","62","4.898979","0","0","0","0","0","0","0"
"772","0","0","1","2","4333","400","552","3","26","76","1.0","0","0","0","0","0","0","0"
"1232","0","0","0","0","3872","0","59","1","26","55","0.0","0","0","1","0","0","0","0"
"1509","3","0","1","11","8922","266","611","15","38","118","13.674794","1","0","0","0","0","2","0"
"168","0","0","0","0","608","0","75","0","5","8","0.0","0","0","0","0","0","0","0"
"1816","0","0","0","0","6292","0","483","0","0","187","0.0","0","0","0","0","0","0","0"
"1959","0","0","0","0","1527","66","130","0","42","32","4.690416","0","0","0","0","0","0","0"
